"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1997","1997","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.307,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1998","1998","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.299,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1999","1999","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.307,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2000","2000","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.309,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2001","2001","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.307,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2002","2002","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.294,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2003","2003","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.297,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2004","2004","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.279,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2005","2005","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.275,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2006","2006","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.272,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2007","2007","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.284,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2008","2008","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.279,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2009","2009","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.298,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.278,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2011","2011","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.268,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.268,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2013","2013","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.242,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.241,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2015","2015","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.235,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.24,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2017","2017","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.235,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.226,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2019","2019","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.218,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2020","2020","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.22,,
"TUR","Türkiye","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2021","2021","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.213,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1990","1990","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.661,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1991","1991","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.655,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1992","1992","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.644,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1993","1993","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.637,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1994","1994","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.622,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1995","1995","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.613,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1996","1996","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.608,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1997","1997","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.587,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1998","1998","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.565,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","1999","1999","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.543,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2000","2000","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.536,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2001","2001","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.522,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2002","2002","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.516,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2003","2003","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.507,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2004","2004","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.495,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2005","2005","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.479,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2006","2006","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.462,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2007","2007","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.459,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2008","2008","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.445,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2009","2009","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.429,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.431,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2011","2011","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.415,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.392,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2013","2013","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.395,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.389,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2015","2015","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.37,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.355,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2017","2017","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.347,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.347,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2019","2019","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.332,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2020","2020","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.311,,
"USA","United States","GHG","Greenhouse gases","GHG_GDP","Total GHG excl. LULUCF per unit of GDP","2021","2021","KG_1000USD","Kilograms per 1 000 US dollars","3","Thousands",,,0.309,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,715540.33,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,698045.95,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,724149.74,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,720985.61,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,726145.31,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,741544.81,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,773895.43,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,767182.04,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,738932.18,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,694110.29,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,724477.21,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,724702.32,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,713093.14,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,714689.57,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,739443.36,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,714723.63,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,741023.89,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,732660.16,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,684852.84,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,606589.88,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,661602.51,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,634971.18,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,645176.65,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,669642.39,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,644790.88,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,624909.51,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,645302.58,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,640424.56,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,661188.43,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,664058.42,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,622490.84,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,628713.84,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4509.85,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4299.64,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4244.58,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4133.49,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3998.86,,
"TUR","Türkiye","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4022.56,,
